protocol_id,experiment,trace_id,implementation,width,regime,output_obligation,phase,operation_class,evidence_class,support_status,operations,cycles,nand_evaluations,nand_output_transitions,state_bit_transitions,input_bit_transitions,initial_nand_transitions,rejections,encodes,reconstructs,refreshes,final_value,feature,notes
PAH-BUILD002-CONF0001,E,E-W4-2-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,1,0,844,0,1,0,0,1,coprime sum,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,E,E-W4-2-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,5,5,6310,1140,8,17,0,0,0,0,0,14,coprime sum,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,E,E-W4-2-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,coprime sum,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-2-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_SOUND_LOWER_BOUNDS_VALID_FALSE,5,5,11535,2100,14,17,0,0,0,0,0,14,coprime sum,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-2-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,coprime sum,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-2-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,5,5,11535,1922,14,15,0,0,0,0,0,14,coprime sum,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-2-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,ADDITION_RECOVERY,CROSS_REPRESENTATION,STRUCTURAL_DECLARED_INTEGRATED,EXACT_S4_REFRESH_FROM_AUTHORITATIVE_MAGNITUDE,1,1,2307,289,2,2,0,0,0,0,1,14,coprime sum,Each refresh re-discovers exact S4 thresholds after an addition invalidated exact metadata.
PAH-BUILD002-CONF0001,E,E-W4-3-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,0,0,844,0,1,0,0,0,explicit zero crosses into nonzero state,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,E,E-W4-3-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,5,5,6310,346,3,12,0,0,0,0,0,2,explicit zero crosses into nonzero state,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,E,E-W4-3-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,8,0,1467,0,1,0,0,0,explicit zero crosses into nonzero state,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-3-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,5,5,11535,1276,11,12,0,0,0,0,0,2,explicit zero crosses into nonzero state,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-3-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,8,0,1467,0,1,0,0,0,explicit zero crosses into nonzero state,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-3-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,5,5,11535,1276,11,12,0,0,0,0,0,2,explicit zero crosses into nonzero state,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-4-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,1,0,844,0,1,0,0,1,final W-bit overflow,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,E,E-W4-4-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,5,5,6310,1164,10,15,0,1,0,0,0,8,final W-bit overflow,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,E,E-W4-4-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,final W-bit overflow,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-4-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_SOUND_LOWER_BOUNDS_VALID_FALSE,5,5,11535,2172,15,15,0,1,0,0,0,8,final W-bit overflow,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-4-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,final W-bit overflow,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-4-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,5,5,11535,1813,15,13,0,1,0,0,0,8,final W-bit overflow,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-4-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,ADDITION_RECOVERY,CROSS_REPRESENTATION,STRUCTURAL_DECLARED_INTEGRATED,EXACT_S4_REFRESH_FROM_AUTHORITATIVE_MAGNITUDE,1,1,2307,571,4,2,0,0,0,0,1,8,final W-bit overflow,Each refresh re-discovers exact S4 thresholds after an addition invalidated exact metadata.
PAH-BUILD002-CONF0001,E,E-W4-5-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,1,0,844,0,1,0,0,1,unsupported prime introduced by addition,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,E,E-W4-5-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,5,5,6310,902,8,17,0,1,0,0,0,14,unsupported prime introduced by addition,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,E,E-W4-5-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,unsupported prime introduced by addition,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-5-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_SOUND_LOWER_BOUNDS_VALID_FALSE,5,5,11535,1898,13,17,0,1,0,0,0,14,unsupported prime introduced by addition,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-5-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,unsupported prime introduced by addition,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-5-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,5,5,11535,1568,13,13,0,1,0,0,0,14,unsupported prime introduced by addition,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-5-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,ADDITION_RECOVERY,CROSS_REPRESENTATION,STRUCTURAL_DECLARED_INTEGRATED,EXACT_S4_REFRESH_FROM_AUTHORITATIVE_MAGNITUDE,1,1,2307,501,3,4,0,0,0,0,1,14,unsupported prime introduced by addition,Each refresh re-discovers exact S4 thresholds after an addition invalidated exact metadata.
PAH-BUILD002-CONF0001,E,E-W4-6-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,1,0,844,0,1,0,0,1,equal valuation can gain additional powers,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,E,E-W4-6-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,5,5,6310,963,6,16,0,1,0,0,0,8,equal valuation can gain additional powers,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,E,E-W4-6-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,equal valuation can gain additional powers,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-6-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_SOUND_LOWER_BOUNDS_VALID_FALSE,5,5,11535,1955,10,16,0,1,0,0,0,8,equal valuation can gain additional powers,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-6-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,equal valuation can gain additional powers,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-6-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,5,5,11535,1790,10,13,0,1,0,0,0,8,equal valuation can gain additional powers,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-6-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,ADDITION_RECOVERY,CROSS_REPRESENTATION,STRUCTURAL_DECLARED_INTEGRATED,EXACT_S4_REFRESH_FROM_AUTHORITATIVE_MAGNITUDE,1,1,2307,425,3,3,0,0,0,0,1,8,equal valuation can gain additional powers,Each refresh re-discovers exact S4 thresholds after an addition invalidated exact metadata.
PAH-BUILD002-CONF0001,E,E-W4-7-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,1,0,844,0,1,0,0,1,addition produces outside-basis structure,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,E,E-W4-7-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,5,5,6310,1088,6,17,0,1,0,0,0,14,addition produces outside-basis structure,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,E,E-W4-7-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,addition produces outside-basis structure,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-7-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_SOUND_LOWER_BOUNDS_VALID_FALSE,5,5,11535,1968,10,17,0,1,0,0,0,14,addition produces outside-basis structure,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-7-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,addition produces outside-basis structure,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,E,E-W4-7-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,5,5,11535,1707,10,14,0,1,0,0,0,14,addition produces outside-basis structure,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,E,E-W4-7-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,ADDITION_RECOVERY,CROSS_REPRESENTATION,STRUCTURAL_DECLARED_INTEGRATED,EXACT_S4_REFRESH_FROM_AUTHORITATIVE_MAGNITUDE,1,1,2307,372,2,3,0,0,0,0,1,14,addition produces outside-basis structure,Each refresh re-discovers exact S4 thresholds after an addition invalidated exact metadata.
PAH-BUILD002-CONF0001,F,F-W4-FREQUENT-ADDITION-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,0,0,844,0,1,0,0,0,frequent arbitrary additions of unsupported-support values,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,F,F-W4-FREQUENT-ADDITION-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,32,32,40384,1481,8,65,0,27,0,0,0,15,frequent arbitrary additions of unsupported-support values,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,F,F-W4-FREQUENT-ADDITION-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,8,0,1467,0,1,0,0,0,frequent arbitrary additions of unsupported-support values,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,F,F-W4-FREQUENT-ADDITION-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_SOUND_LOWER_BOUNDS_VALID_FALSE,32,32,73824,3381,16,65,0,27,0,0,0,15,frequent arbitrary additions of unsupported-support values,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,F,F-W4-FREQUENT-ADDITION-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,8,0,1467,0,1,0,0,0,frequent arbitrary additions of unsupported-support values,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,F,F-W4-FREQUENT-ADDITION-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,32,32,73824,3389,24,73,0,27,0,0,0,15,frequent arbitrary additions of unsupported-support values,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,F,F-W4-FREQUENT-ADDITION-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,ADDITION_RECOVERY,CROSS_REPRESENTATION,STRUCTURAL_DECLARED_INTEGRATED,EXACT_S4_REFRESH_FROM_AUTHORITATIVE_MAGNITUDE,4,4,9228,1463,11,10,0,0,0,0,4,15,frequent arbitrary additions of unsupported-support values,Each refresh re-discovers exact S4 thresholds after an addition invalidated exact metadata.
PAH-BUILD002-CONF0001,F,F-W4-MAGNITUDE-EVERY-OP-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,1,0,844,0,1,0,0,1,constant exact magnitude obligation across support-changing steps,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,F,F-W4-MAGNITUDE-EVERY-OP-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,32,32,40384,5029,13,82,0,26,0,0,0,15,constant exact magnitude obligation across support-changing steps,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
PAH-BUILD002-CONF0001,F,F-W4-MAGNITUDE-EVERY-OP-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,constant exact magnitude obligation across support-changing steps,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,F,F-W4-MAGNITUDE-EVERY-OP-DELAYED-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_SOUND_LOWER_BOUNDS_VALID_FALSE,32,32,73824,8713,19,82,0,26,0,0,0,15,constant exact magnitude obligation across support-changing steps,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,F,F-W4-MAGNITUDE-EVERY-OP-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,REQUIRES_FACTOR_DISCOVERY,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_TO_EXACT_S4_LOAD,1,1,2307,0,2,0,1477,0,1,0,0,1,constant exact magnitude obligation across support-changing steps,One integrated LOAD acquires exact S4 thresholds from the authoritative binary magnitude.
PAH-BUILD002-CONF0001,F,F-W4-MAGNITUDE-EVERY-OP-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,REPRESENTATION_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,AUTHORITATIVE_MAGNITUDE_EXACT_S4_SIDECAR,32,32,73824,8671,22,82,0,26,0,0,0,15,constant exact magnitude obligation across support-changing steps,Integrated SCALE/CANCEL/ADD hardware preserves authoritative magnitude; addition retains only proven lower bounds unless the unequal-valuation theorem makes them exact.
PAH-BUILD002-CONF0001,F,F-W4-MAGNITUDE-EVERY-OP-EAGER-REFRESH,BIN+VSC-S4,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,ADDITION_RECOVERY,CROSS_REPRESENTATION,STRUCTURAL_DECLARED_INTEGRATED,EXACT_S4_REFRESH_FROM_AUTHORITATIVE_MAGNITUDE,2,2,4614,672,5,4,0,0,0,0,2,15,constant exact magnitude obligation across support-changing steps,Each refresh re-discovers exact S4 thresholds after an addition invalidated exact metadata.
PAH-BUILD002-CONF0001,F,F-W4-SUPPORT-THRASH-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,INGRESS,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,DIRECT_BINARY_LOAD,1,1,1262,0,1,0,844,0,1,0,0,1,rapidly changing catalog and unsupported factor support,Matched integrated binary LOAD; no valuation acquisition is performed.
PAH-BUILD002-CONF0001,F,F-W4-SUPPORT-THRASH-BASELINE,BIN-MIXED-WARM,4,WARM_GENERATED,MAGNITUDE_EVERY_OP,EXECUTE,BINARY_MAGNITUDE_LOCAL,STRUCTURAL_DECLARED_INTEGRATED,FULL_BINARY_MAGNITUDE,32,32,40384,6881,21,116,0,22,0,0,0,5,rapidly changing catalog and unsupported factor support,"Matched integrated binary SCALE/CANCEL/ADD baseline with the same overlapping arithmetic, control, status, and atomic-hold contract."
